_unit_id,_unit_state,_trusted_judgments,_last_judgment_at,copy_the_company_name_from_the_text,copy_the_company_name_from_the_text:confidence,enter_date_here_mmddyyyy,enter_date_here_mmddyyyy:confidence,enter_time_here_hhmm_pmam,enter_time_here_hhmm_pmam:confidence,please_select_the_event_type,please_select_the_event_type:confidence,select_fiscal_year,select_fiscal_year:confidence,select_the_fiscal_period_check_as_many_as_it_applies,select_the_fiscal_period_check_as_many_as_it_applies:confidence,select_timezone,select_timezone:confidence,copy_the_company_name_from_the_text_gold,enter_date_here_mmddyyyy_gold,enter_time_here_hhmm_pmam_gold,event_text,id,please_select_the_event_type_gold,select_fiscal_year_gold,select_the_fiscal_period_check_as_many_as_it_applies_gold,select_timezone_gold,url,url_id
3085621574,finalized,3,8/6/2021 13:15,ADIENT,1,8/5/2021,1,,,Earnings_Call,1,2021,1,Quarter 3/Q3,1,None,1,,,,"August 05, 2021	 Adient Q3 2021 Earnings Conference Call",883,,,,,https://investors.adient.com/events-and-presentations/events,222
3085621575,finalized,3,8/6/2021 11:30,DEUTSCHE BANK,1,6/16/2021,1,,,Conference,1,None,1,None/Other,1,None,1,,,,"June 16, 2021	 Deutsche Bank Global Auto Industry Conference",884,,,,,https://investors.adient.com/events-and-presentations/events,222
3085621576,finalized,3,8/5/2021 8:15,ADIENT,1,5/6/2021,1,,,Earnings_Call,1,2021,1,Quarter 2/Q2,1,None,1,,,,"May 06, 2021	 Adient Q2 2021 Earnings Conference Call",885,,,,,https://investors.adient.com/events-and-presentations/events,222
3085621577,finalized,3,8/6/2021 11:38,BANK OF AMERICA,1,3/30/2021,1,,,Conference,0.6699,None,1,None/Other,1,None,1,,,,"March 30, 2021	 Bank of America Global Automotive Summit",886,,,,,https://investors.adient.com/events-and-presentations/events,222
3085621578,finalized,3,8/6/2021 13:35,ADIENT,1,3/12/2021,1,,,None/Other,1,None,1,None/Other,1,None,1,,,,"March 12, 2021	 Adient announces strategic transformation in China",887,,,,,https://investors.adient.com/events-and-presentations/events,222
3085621579,finalized,3,8/5/2021 11:13,BRIGHT HORIZONS,1,5/5/2021,1,17:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 5, 2021 at 5:00 PM EDT Q1 2021 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",888,,,,,http://investors.brighthorizons.com/,224
3085621580,finalized,3,8/6/2021 8:42,BRIGHT HORIZONS,0.6681,2/17/2021,1,17:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Feb 17, 2021 at 5:00 PM EST Q4 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",889,,,,,http://investors.brighthorizons.com/,224
3085621581,finalized,3,8/6/2021 14:18,BRIGHT HORIZONS,1,11/5/2020,1,17:00,1,Earnings_Call,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Nov 5, 2020 at 5:00 PM EST Q3 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",890,,,,,http://investors.brighthorizons.com/,224
3085621582,finalized,3,8/5/2021 8:15,BRIGHT HORIZONS,0.67,8/5/2020,1,17:00,1,Earnings_Call,1,2020,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 5, 2020 at 5:00 PM EDT Q2 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",891,,,,,http://investors.brighthorizons.com/,224
3085621583,finalized,3,8/6/2021 12:24,BRIGHT HORIZONS,1,6/16/2020,1,8:00,1,Shareholder_Meeting,1,2020,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"Jun 16, 2020 at 8:00 AM EDT Bright Horizons Virtual 2020 Annual Meeting of Shareholders Click here for webcast",892,,,,,http://investors.brighthorizons.com/,224
3085621584,finalized,3,8/6/2021 13:23,NONE,1,7/29/2021,1,10:00,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"July 29, 2021 at 10:00 AM ET	 Q2 2021 Earnings Call",893,,,,,https://ir.spirit.com/resources/events-presentations/default.aspx,225
3085621585,finalized,3,8/7/2021 5:52,NONE,1,4/22/2021,1,10:00,1,Earnings_Call,1,2021,0.6665,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"April 22, 2021 at 10:00 AM ET	 Q1 2021 Earnings Call  listen to webcast",894,,,,,https://ir.spirit.com/resources/events-presentations/default.aspx,225
3085621586,finalized,3,8/5/2021 8:45,J.P. MORGAN,0.6678,3/15/2021,1,14:00,1,Conference,1,None,0.6668,None/Other,1,EDT/EST/ET,1,,,,"March 15, 2021 at 02:00 PM ET	 J.P. Morgan Industrials Conference  listen to webcast",895,,,,,https://ir.spirit.com/resources/events-presentations/default.aspx,225
3085621587,finalized,3,8/6/2021 14:01,RAYMOND JAMES,1,3/3/2021,1,10:50,1,Conference,1,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"March 03, 2021 at 10:50 AM ET	 Raymond James 42nd Annual Institutional Investors Conference  listen to webcast",896,,,,,https://ir.spirit.com/resources/events-presentations/default.aspx,225
3085621588,finalized,3,8/5/2021 6:45,NONE,1,2/11/2021,1,10:00,0.6653,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"February 11, 2021 at 10:00 AM ET	 Q4 and FY 2020 Earnings Call  listen to webcast",897,,,,,https://ir.spirit.com/resources/events-presentations/default.aspx,225
3085621589,finalized,3,8/5/2021 8:43,NONE,0.6644,,,,,Conference,1,None,1,None/Other,1,None,1,,,,INDONESIA INVESTOR CONFERENCE 18-20 August (Virtual),898,,,,,http://www.citiconferences.com/,226
3085621590,finalized,3,8/5/2021 4:31,CITI,1,,,,,Conference,0.6679,None,1,None/Other,1,None,1,,,,CITI-SGX-REITAS REITS / SPONSORS FORUM 25-27 August (Virtual),899,,,,,http://www.citiconferences.com/,226
3085621591,finalized,3,8/6/2021 12:53,NONE,1,,,,,Conference,1,None,1,None/Other,1,None,1,,,,"CHINA INVESTOR CONFERENCE 1-3 November, Shanghai Merged in-person and virtual format (One-on-one and group meetings) 8-10 November, Beijing Merged in-person and virtual format (Large tracks and virtual tours) (Virtual)",900,,,,,http://www.citiconferences.com/,226
3085621592,finalized,3,8/6/2021 11:40,CITI,1,10/14/2021,1,,,Conference,1,2021,0.667,Annual/Yearly,1,None,1,,,,CITI'S 13TH ANNUAL AUSTRALIA & NEW ZEALAND INVESTMENT CONFERENCE 2021 13-14 October (Virtual),901,,,,,http://www.citiconferences.com/,226
3085621593,finalized,3,8/6/2021 14:48,NONE,1,,,,,None/Other,0.6673,None,1,None/Other,1,None,1,,,,17TH JAPAN EXECUTIVE SEMINAR 15-17 & 24 November (Virtual),902,,,,,http://www.citiconferences.com/,226
3085621594,finalized,3,8/6/2021 10:09,NONE,1,7/15/2021,1,9:00,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Thursday, July 15, 2021  8:00am - 9:00am EDT Second Quarter 2021 Earnings Conference Call Listen to the Webcast",903,,,,,https://bbt.investorroom.com/webcasts-and-presentations,227
3085621595,finalized,3,8/5/2021 12:01,MORGAN STANLEY,1,6/14/2021,1,10:50,0.6656,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,"Morgan Stanley US Financials, Payments & CRE Conference 2021  Monday, June 14, 2021  10:15am - 10:50am EDT",904,,,,,https://bbt.investorroom.com/webcasts-and-presentations,227
3085621596,finalized,3,8/5/2021 6:02,BARCLAYS AMERICAS,0.6627,5/18/2021,1,7:45,0.6627,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,"Barclays Americas Select Franchise Conference 2021  Tuesday, May 18, 2021  7:00am - 7:45am EDT",905,,,,,https://bbt.investorroom.com/webcasts-and-presentations,227
3085621597,finalized,3,8/5/2021 9:17,NONE,1,4/15/2021,1,9:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"First Quarter 2021 Earnings Conference Call  Thursday, April 15, 2021  8:00am - 9:00am EDT",906,,,,,https://bbt.investorroom.com/webcasts-and-presentations,227
3085621598,finalized,3,8/5/2021 8:13,RBC CAPITAL MARKETS,1,3/9/2021,1,11:10,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"RBC Capital Markets Global Financial Institutions Conference  Tuesday, March 9, 2021  10:40am - 11:10am EST",907,,,,,https://bbt.investorroom.com/webcasts-and-presentations,227
3085621599,finalized,3,8/5/2021 11:18,LADENBURG THALMANN,1,7/14/2021,1,,,Conference,1,2021,0.668,None/Other,1,None,1,,,,"July 14, 2021 Ladenburg Thalmann 2021 Virtual Healthcare Conference",908,,,,,https://ir.eigerbio.com/events-presentations,228
3085621600,finalized,3,8/6/2021 14:46,JEFFERIES,1,6/2/2021,1,,,Conference,1,None,1,None/Other,1,None,1,,,,"June 02, 2021 Jefferies Virtual Healthcare Conference",909,,,,,https://ir.eigerbio.com/events-presentations,228
3085621601,finalized,3,8/6/2021 11:09,NONE,1,5/6/2021,1,,,Earnings_Call,1,2021,1,Quarter 1/Q1,1,None,1,,,,"May 06, 2021 Q1 2021 Financial Results Call",910,,,,,https://ir.eigerbio.com/events-presentations,228
3085621602,finalized,3,8/6/2021 15:41,JEFFERIES,1,11/19/2020,1,,,Conference,1,None,0.6668,None/Other,1,None,1,,,,"November 19, 2020 Jefferies Virtual London Healthcare Conference",911,,,,,https://ir.eigerbio.com/events-presentations,228
3085621603,finalized,3,8/5/2021 8:13,STIFEL,1,11/18/2020,1,,,Conference,1,None,1,None/Other,1,None,1,,,,"November 18, 2020 Stifel Virtual Healthcare Conference",912,,,,,https://ir.eigerbio.com/events-presentations,228
3085621604,finalized,3,8/6/2021 11:20,STIFEL,1,6/10/2021,1,12:40,1,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,"Stifel 2021 Virtual Cross Sector Insight Conference JUNE 10, 2021 AT 12:40 PM EDT Listen to Webcast",913,,,,,https://ir.motorsportgames.com/news-and-events/events,229
3085621605,finalized,3,8/5/2021 12:08,NONE,1,5/17/2021,1,17:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"First Quarter 2021 Earnings Call MAY 17, 2021 AT 5:00 PM EDT Listen to Webcast",914,,,,,https://ir.motorsportgames.com/news-and-events/events,229
3085621606,finalized,3,8/5/2021 8:55,NONE,1,3/24/2021,1,17:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Fourth Quarter and Full Year 2020 Earnings Call MARCH 24, 2021 AT 5:00 PM EDT Listen to Webcast",915,,,,,https://ir.motorsportgames.com/news-and-events/events,229
3085621607,finalized,3,8/6/2021 10:14,LIVENT,1,8/5/2021,1,17:00,1,Earnings_Call,0.666,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,08/05/2021 05:00 PM ET Livent Q2 2021 Earnings Webcast Conference Call,916,,,,,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230
3085621608,finalized,3,8/5/2021 6:23,GOLDMAN SACHS,1,5/13/2021,1,13:50,1,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,05/13/2021 01:50 PM ET 2021 Goldman Sachs Industrials & Materials Conference Webcast,917,,,,,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230
3085621609,finalized,3,8/6/2021 15:54,LIVENT,1,5/3/2021,1,17:00,1,Conference,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,05/03/2021 05:00 PM ET Livent Q1 2021 Earnings Webcast Conference Call Webcast,918,,,,,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230
3085621610,finalized,3,8/5/2021 8:37,LIVENT CORPORATION,0.6691,4/29/2021,1,14:00,1,Conference,0.6691,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,04/29/2021 02:00 PM ET Livent Corporation Annual Meeting Webcast,919,,,,,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230
3085621611,finalized,3,8/6/2021 11:06,LIVENT,1,2/18/2021,1,17:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,02/18/2021 05:00 PM ET Livent Q4 2020 Earnings Webcast Conference Call Webcast,920,,,,,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230
3085621612,finalized,3,8/6/2021 14:01,MERCADOLIBRE,1,5/5/2021,1,17:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"May 5, 2021 5:30 PM EDT	 MercadoLibre Q1'21 Earnings Call Listen to Webcast",921,,,,,http://investor.mercadolibre.com/events-and-presentations/events,231
3085621613,finalized,3,8/5/2021 9:28,MERCADOLIBRE,1,3/1/2021,1,16:30,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Mar 1, 2021 4:30 PM EST	 MercadoLibre Q4'20 Earnings Call Listen to Webcast",922,,,,,http://investor.mercadolibre.com/events-and-presentations/events,231
3085621614,finalized,3,8/5/2021 5:17,MERCADOLIBRE,1,11/4/2020,1,16:30,1,Earnings_Call,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"Nov 4, 2020 4:30 PM EST	 MercadoLibre Q3'20 Earnings Call Listen to Webcast",923,,,,,http://investor.mercadolibre.com/events-and-presentations/events,231
3085621615,finalized,3,8/5/2021 9:51,MERCADOLIBRE,1,8/10/2020,0.6702,9:00,1,Earnings_Call,1,2020,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Aug 10, 2020 9:00 AM EDT	 MercadoLibre Q2'20 Earnings Call Listen to Webcast",924,,,,,http://investor.mercadolibre.com/events-and-presentations/events,231
3085621616,finalized,3,8/5/2021 6:49,MERCADOLIBRE INC,0.6683,6/8/2021,1,12:00,1,Shareholder_Meeting,1,None,1,Annual/Yearly,0.6673,EDT/EST/ET,1,,,,"Jun 8, 2021 12:00 PM EDT	 Mercadolibre Inc Virtual Annual Meeting of Shareholders Listen to Webcast",925,,,,,http://investor.mercadolibre.com/events-and-presentations/events,231
3085621617,finalized,3,8/6/2021 11:09,"CLEARWAY ENERGY, INC.",1,8/3/2021,1,8:00,1,Earnings_Call,1,2021,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"08/03/21 at 8:00 AM EDT Q2 2021 Clearway Energy, Inc. Earnings Conference Call",926,,,,,http://investor.clearwayenergy.com/events-and-presentations/presentations,232
3085621618,finalized,3,8/5/2021 4:31,"CLEARWAY ENERGY, INC.",0.6676,5/6/2021,1,8:00,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"05/06/21 at 8:00 AM EDT Q1 2021 Clearway Energy, Inc. Earnings Conference Call",927,,,,,http://investor.clearwayenergy.com/events-and-presentations/presentations,232
3085621619,finalized,3,8/6/2021 8:48,"CLEARWAY ENERGY, INC.",0.3347,3/1/2021,1,8:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"03/01/21 at 8:00 AM EST Q4 2020 Clearway Energy, Inc. Earnings Conference Call",928,,,,,http://investor.clearwayenergy.com/events-and-presentations/presentations,232
3085621620,finalized,3,8/5/2021 8:32,"CLEARWAY ENERGY, INC.",0.6688,11/5/2020,1,8:00,0.6688,Earnings_Call,1,2020,1,Quarter 3/Q3,1,EDT/EST/ET,1,,,,"11/05/20 at 8:00 AM EST Q3 2020 Clearway Energy, Inc. Earnings Conference Call",929,,,,,http://investor.clearwayenergy.com/events-and-presentations/presentations,232
3085621621,finalized,3,8/6/2021 9:01,"CLEARWAY ENERGY, INC.",1,8/6/2020,1,8:00,1,Earnings_Call,1,2020,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"08/06/20 at 8:00 AM EDT Q2 2020 Clearway Energy, Inc. Earnings Conference Call",930,,,,,http://investor.clearwayenergy.com/events-and-presentations/presentations,232
3085621622,finalized,3,8/6/2021 11:38,NONE,1,7/21/2021,1,,,Earnings_Release,1,2021,1,Quarter 2/Q2,1,None,1,,,,21 Jul 2021 Q2 2021 Earnings Release,931,,,,,http://ir.firstcash.com/events-and-presentations,233
3085621623,finalized,3,8/6/2021 10:04,NONE,1,10/20/2021,1,,,Earnings_Release,1,2021,1,Quarter 3/Q3,1,None,1,,,,20 Oct 2021 Q3 2021 Earnings Release,932,,,,,http://ir.firstcash.com/events-and-presentations,233
3085621624,finalized,3,8/2/2021 10:01,NONE,1,4/21/2021,1,,,Earnings_Release,1,2021,1,Quarter 1/Q1,1,None,1,,,,21 Apr 2021 Q1 2021 Earnings Release,933,,,,,http://ir.firstcash.com/events-and-presentations,233
3085621625,finalized,3,8/5/2021 9:59,FIRSTCASH,1,1/28/2021,0.6696,,,Earnings_Release,1,2020,1,Quarter 4/Q4,1,None,1,,,,FirstCash Reports First Quarter Results; Adds 26 Stores During Quarter; Increases Quarterly Dividend to $0.30 per Share 28 Jan 2021 Q4 2020 Earnings Release,934,,,,,http://ir.firstcash.com/events-and-presentations,233
3085621626,finalized,3,8/5/2021 7:32,FIRSTCASH,1,10/21/2020,1,,,Earnings_Release,1,2020,1,Quarter 3/Q3,1,None,1,,,,FirstCash Reports Fourth Quarter and Full-Year Earnings Results 21 Oct 2020 Q3 2020 Earnings Release,935,,,,,http://ir.firstcash.com/events-and-presentations,233
3085621627,finalized,3,8/6/2021 15:43,NONE,1,6/16/2021,1,9:00,1,Shareholder_Meeting,1,2021,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"2021 Annual Meeting of Stockholders JUN 16, 2021 • 9:00AM EDT  Virtual Meeting   Webcast",936,,,,,https://ir.limbachinc.com/ir-calendar,234
3085621628,finalized,3,8/6/2021 10:39,STIFEL,1,6/10/2021,1,15:10,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Stifel Cross Sector Insights Conference JUN 10, 2021 • 3:10PM EDT   Webcast",937,,,,,https://ir.limbachinc.com/ir-calendar,234
3085621629,finalized,3,8/7/2021 5:52,LD MICRO,1,6/9/2021,1,10:00,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"LD Micro Invitational XI Conference JUN 9, 2021 • 10:00AM EDT   Webcast",938,,,,,https://ir.limbachinc.com/ir-calendar,234
3085621630,finalized,3,8/5/2021 12:01,SIDOTI,0.6644,5/19/2021,1,10:00,1,Conference,1,2021,1,None/Other,1,EDT/EST/ET,1,,,,"Sidoti Virtual Microcap Conference 2021 MAY 19, 2021 • 10:00AM EDT   Webcast",939,,,,,https://ir.limbachinc.com/ir-calendar,234
3085621631,finalized,3,8/6/2021 13:45,NONE,1,5/14/2021,1,10:00,1,Conference,0.6679,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"2021 First Quarter Earnings Results Conference Call MAY 14, 2021 • 10:00AM EDT   Webcast",940,,,,,https://ir.limbachinc.com/ir-calendar,234
3085621632,finalized,3,8/5/2021 6:32,WILLIAM BLAIR,1,6/3/2021,1,9:00,1,Conference,1,None,1,Annual/Yearly,0.6686,EDT/EST/ET,1,,,,"William Blair 41st Annual Growth Stock Virtual Conference Jun 3, 2021 9:00 AM EDT Click here for webcast",941,,,,,https://ir.jamf.com/news-events/presentations,235
3085621633,finalized,3,8/6/2021 9:40,J.P. MORGAN,1,5/24/2021,1,16:15,1,Conference,1,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"J.P. Morgan 49th Annual Global Technology, Media and Communications Virtual Conference May 24, 2021 4:15 PM EDT Click here for webcast",942,,,,,https://ir.jamf.com/news-events/presentations,235
3085621634,finalized,3,8/6/2021 11:51,NEEDHAM,1,5/20/2021,1,11:45,1,Conference,1,None,1,Annual/Yearly,0.3369,EDT/EST/ET,1,,,,"Needham 16th Annual Technology & Media Virtual Conference May 20, 2021 11:45 AM EDT Click here for webcast",943,,,,,https://ir.jamf.com/news-events/presentations,235
3085621635,finalized,3,8/5/2021 8:17,JAMF,1,5/11/2021,1,16:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,"Q1 2021 Jamf Earnings Conference Call May 11, 2021 4:30 PM EDT Click here for webcast",944,,,,,https://ir.jamf.com/news-events/presentations,235
3085621636,finalized,3,8/5/2021 6:32,JAMF,1,3/4/2021,0.6693,16:30,1,Earnings_Call,0.6693,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Q4 2020 Jamf Earnings Conference Call Mar 4, 2021 4:30 PM EST Click here for webcast",945,,,,,https://ir.jamf.com/news-events/presentations,235
3085621637,finalized,3,8/6/2021 14:46,CERUS CORPORATION,1,6/2/2021,1,9:00,1,Shareholder_Meeting,1,None,1,Annual/Yearly,0.668,PDT/PST/PT,1,,,,06/02/2021 09:00 AM PT Cerus Corporation's Annual Meeting of Stockholders Webcast (opens in new window),946,,,,,https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236
3085621638,finalized,3,8/2/2021 10:50,CERUS CORPORATION,1,5/4/2021,1,16:30,1,Earnings_Call,1,2021,1,Quarter 1/Q1,1,EDT/EST/ET,1,,,,05/04/2021 04:30 PM ET Cerus Corporation First Quarter 2021 Earnings Conference Call Webcast (opens in new window),947,,,,,https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236
3085621639,finalized,3,8/6/2021 11:46,JEFFERIES,1,3/11/2021,1,14:00,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,03/11/2021 02:00 PM ET Jefferies Virtual Global Plasma Summit Webcast (opens in new window),948,,,,,https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236
3085621640,finalized,3,8/5/2021 6:51,COWEN,0.6687,3/1/2021,1,14:40,1,Conference,1,None,0.6687,Annual/Yearly,1,EDT/EST/ET,1,,,,03/01/2021 02:40 PM ET The Cowen 41st Annual Health Care Conference Webcast (opens in new window),949,,,,,https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236
3085621641,finalized,3,8/6/2021 9:57,CERUS CORPORATION,1,2/25/2021,1,16:30,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,02/25/2021 04:30 PM ET Cerus Corporation Fourth Quarter 2020 Earnings Conference Call Webcast (opens in new window),950,,,,,https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236
3085621642,finalized,3,8/5/2021 9:36,ONEMAIN,0.6655,7/22/2021,1,9:00,1,Conference,0.6653,2021,1,Quarter 2/Q2,0.6693,EDT/EST/ET,1,,,,"Thursday, July 22, 2021   09:00 AM   ET OneMain Holdings Second Quarter 2021 Conference Call",951,,,,,https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238
3085621643,finalized,3,8/5/2021 12:36,JEFFERIES,1,6/23/2021,1,9:10,1,Conference,1,None,1,None/Other,1,EDT/EST/ET,1,,,,"Wednesday, June 23, 2021   09:10 AM   ET Jefferies Virtual Consumer Conference Listen to Webcast",952,,,,,https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238
3085621644,finalized,3,8/5/2021 12:07,WELLS FARGO,0.6668,5/20/2021,0.6653,10:40,1,Conference,0.6679,2021,1,None/Other,1,EDT/EST/ET,1,,,,"Thursday, May 20, 2021   10:40 AM   ET 2021 Virtual Wells Fargo Financial Services Investor Conference Listen to Webcast",953,,,,,https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238
3085621645,finalized,3,8/6/2021 8:48,ONEMAIN HOLDINGS,0.6672,7/31/2018,1,8:00,1,Earnings_Call,0.6675,2018,1,Quarter 2/Q2,1,EDT/EST/ET,1,,,,"Tuesday, July 31, 2018   08:00 AM   ET OneMain Holdings Second Quarter 2018 Conference Call",954,,,,,https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238
3085621646,finalized,3,8/5/2021 6:58,ONEMAIN,0.6644,2/15/2018,1,8:00,1,Earnings_Call,0.6693,2017,1,Quarter 4/Q4,1,EDT/EST/ET,1,,,,"Thursday, February 15, 2018   08:00 AM   ET OneMain Holdings Fourth Quarter 2017 Conference Call",955,,,,,https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238
3085621647,finalized,3,8/6/2021 12:13,NONE,1,7/28/2021,1,,,Earnings_Call,1,2021,1,Quarter 2/Q2,1,None,1,,,,"Q2 2021 Earnings Conference Call JUL 28, 2021 - JUL 28, 2021",956,,,,,https://www.wabashnational.com/events,239
3085621648,finalized,3,8/5/2021 9:36,MICROSOFT,0.6689,7/14/2021,1,,,None/Other,0.6661,None,1,None/Other,1,None,1,,,,"Microsoft Inspire	 Jul 14 2021 - Jul 15 2021",957,,,,,https://www.checkpoint.com/about-us/investor-relations/,241
3085621649,finalized,3,8/6/2021 9:45,DC METRO,0.6677,7/21/2021,1,,,None/Other,0.6637,None,1,None/Other,1,None,1,,,,"DC Metro Cyber Security Virtual Summit	 Jul 21 2021",958,,,,,https://www.checkpoint.com/about-us/investor-relations/,241
3085621650,finalized,3,8/5/2021 8:01,BLACK HAT,1,7/31/2021,1,,,None/Other,1,2021,1,None/Other,1,None,1,,,,"Black Hat Hybrid 2021	 Jul 31 2021 - Aug 5 2021",959,,,,,https://www.checkpoint.com/about-us/investor-relations/,241
3085621651,finalized,3,8/5/2021 10:23,NONE,1,7/21/2021,1,,,None/Other,1,None,0.6695,None/Other,1,None,1,,,,"Forensics and EDR Webinar	 Jul 21 2021",960,,,,,https://www.checkpoint.com/about-us/investor-relations/,241
3085621652,finalized,3,8/6/2021 13:12,NONE,1,9/14/2021,1,,,Conference,1,None,1,None/Other,1,None,1,,,,"Virtual Cybersecurity & Fraud Summit – London	 Sep 14 2021 - Sep 15 2021",961,,,,,https://www.checkpoint.com/about-us/investor-relations/,241
3085621653,finalized,3,8/6/2021 9:00,GOODRICH PETROLEUM,0.666,5/6/2021,0.6678,11:00,0.6663,Earnings_Call,1,2021,1,Quarter 1/Q1,1,CDT/CST/CT,1,,,,"Thursday, May 6, 2021  10:00am - 11:00am CDT  Listen to the Webcast Goodrich Petroleum 1st Quarter 2021 Earnings Call",962,,,,,http://goodrichpetroleumcorp.investorroom.com/events,242
3085621654,finalized,3,8/5/2021 10:18,GOODRICH PETROLEUM,1,3/11/2021,1,11:00,1,Earnings_Call,1,2020,1,Quarter 4/Q4,1,CDT/CST/CT,1,,,,"Thursday, March 11, 2021  10:00am - 11:00am CST  Listen to the Webcast Goodrich Petroleum 4th quarter and year-end 2020 earnings call",963,,,,,http://goodrichpetroleumcorp.investorroom.com/events,242
3085621655,finalized,3,8/6/2021 9:06,NONE,1,11/5/2020,1,11:00,0.6663,Earnings_Call,1,2020,0.6663,Quarter 3/Q3,1,CDT/CST/CT,1,,,,"Thursday, November 5, 2020  10:00am - 11:00am CST  Listen to the Webcast 3rd Quarter 2020 Earnings Call",964,,,,,http://goodrichpetroleumcorp.investorroom.com/events,242
3085621656,finalized,3,8/5/2021 5:53,NONE,1,8/11/2020,1,11:00,0.6649,Earnings_Call,1,2020,1,Quarter 2/Q2,1,CDT/CST/CT,1,,,,"Tuesday, August 11, 2020  10:00am - 11:00am CDT  Listen to the Webcast 2nd Quarter 2020 Earnings Call",965,,,,,http://goodrichpetroleumcorp.investorroom.com/events,242
3085621657,finalized,3,8/7/2021 5:52,TUOHY BROTHERS,1,8/5/2020,0.6658,16:00,0.6661,Conference,1,None,1,Annual/Yearly,1,EDT/EST/ET,1,,,,"Wednesday, August 5, 2020  1:00pm - 4:00pm EDT Tuohy Brothers 11th Annual Energy Conference",966,,,,,http://goodrichpetroleumcorp.investorroom.com/events,242
