,id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
833,834,"Second Quarter 2021 Financial Results July 28, 2021 10:00 AM ET WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2021,Q2,Earnings Release,"Jul 28, 2021",10:00,ET
834,835,"First Quarter 2021 Financial Results April 28, 2021 10:00 AM ET WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2021,Q1,Sales Results,"Apr 28, 2021",10:00,ET
835,836,"Fourth Quarter 2020 Financial Results February 17, 2021 10:00 AM ET WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2020,Q4,Earnings Release,"Feb 17, 2021",10:00,ET
836,837,"Third Quarter 2020 Financial Results November 2, 2020 10:00 AM EST WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2020,Q3,Earnings Release,"Nov 02, 2020",10:00,ET
837,838,"Second Quarter 2020 Financial Results July 29, 2020 10:00 AM ET WEBCAST(OPENS IN NEW WINDOW)",https://ir.wingstop.com/home/default.aspx,207,NONE,2020,Q2,Earnings Release,"Jul 29, 2020",10:00,ET
838,839,"2021 Q2 Earnings Conference Call Jul 29, 2021 at 8:00 AM EDT Click here for webcast",https://gentherm.gcs-web.com/events,208,NONE,2021,Q2,Earnings Call,"Jul 29, 2021",08:00,ET
839,840,"2021 Q1 Earnings Conference Call Apr 29, 2021 at 8:00 AM EDT Click here for webcast",https://gentherm.gcs-web.com/events,208,NONE,2021,Q1,Earnings Call,"Apr 29, 2021",08:00,ET
840,841,"020 Q4 and Year-End Gentherm Earnings Conference Call Mar 1, 2021 at 8:00 AM EST Click here for webcast",https://gentherm.gcs-web.com/events,208,GENTHERM,2020,Q4,Earnings Call,"Mar 01, 2021",08:00,ET
841,842,"Q2 2020 Gentherm Incorporated Earnings Conference Call Aug 4, 2020 at 8:00 AM EDT Click here for webcast",https://gentherm.gcs-web.com/events,208,GENTHERM INCORPORATED,2020,Q2,Earnings Call,"Aug 04, 2020",08:00,ET
842,843,"Q1 2019 Gentherm Incorporated Earnings Conference Call Apr 30, 2019 at 8:00 AM EDT  Click here for webcast",https://gentherm.gcs-web.com/events,208,GENTHERM INCORPORATED,2019,Q1,Earnings Call,"Apr 30, 2019",08:00,ET
843,844,"May 25, 2021 2:00 PM EDT	 Q4 2021 Viasat Earnings Conference Call Click here for webcast",http://investors.viasat.com/events.cfm,209,VIASAT,2021,Q4,Earnings Call,"May 25, 2021",14:00,ET
844,845,"Mar 3, 2021 4:15 PM EST	 Morgan Stanley Technology, Media & Telecom Conference Click here for webcast",http://investors.viasat.com/events.cfm,209,MORGAN STANLEY,NONE,NONE,Conference,"Mar 03, 2021",16:15,ET
845,846,"Mar 2, 2021 2:45 PM EST	 J.P. Morgan Global High Yield & Leveraged Finance Conference",http://investors.viasat.com/events.cfm,209,J.P. MORGAN,NONE,NONE,Conference,"Mar 02, 2021",14:45,ET
846,847,"Mar 1, 2021 1:20 PM EST	 Raymond James 42nd Annual Institutional Investors Conference Click here for webcast",http://investors.viasat.com/events.cfm,209,RAYMOND JAMES,NONE,Y,Conference,"Mar 01, 2021",13:20,ET
847,848,"Feb 4, 2021 1:00 PM EST	 Q3 2021 Viasat Earnings Conference Call Click here for webcast",http://investors.viasat.com/events.cfm,209,VIASAT,2021,Q3,Earnings Call,"Feb 04, 2021",13:00,ET
848,849,"2020 Growth Gathering: Regional Nonprofit Client Symposium September 22, 2020 - September 23, 2020 Orlando | Four Seasons Orlando",https://www.seic.com/webcasts-events,210,NONE,2020,NONE,None/Other,"Sep 22, 2020",NONE,NONE
849,850,"07/09/21	NGL Energy Partners LP Announces 2021 Open Season for Grand Mesa Pipeline Starting July 9, 2021",http://www.nglenergypartners.com/investor-relations/presentations/,211,NGL ENERGY PARTNERS LP,2021,NONE,None/Other,"Jul 09, 2021",NONE,NONE
850,851,06/03/21	NGL Energy Partners LP Announces Fourth Quarter and Full Year Fiscal 2021 Financial Results,http://www.nglenergypartners.com/investor-relations/presentations/,211,NGL ENERGY PARTNERS,2021,Q4,Earnings Release,"Jun 03, 2021",NONE,NONE
851,852,05/28/21	NGL Energy Partners Announces Earnings Call,http://www.nglenergypartners.com/investor-relations/presentations/,211,NGL ENERGY PARTNERS,NONE,NONE,Earnings Call,"May 28, 2021",NONE,NONE
852,853,02/09/21	NGL Energy Partners LP Announces Third Quarter Fiscal 2021 Financial Results,http://www.nglenergypartners.com/investor-relations/presentations/,211,NGL ENERGY PARTNERS,2021,Q3,Earnings Release,"Feb 09, 2021",NONE,NONE
853,854,01/19/21	NGL Energy Partners LP Provides Financial Update,http://www.nglenergypartners.com/investor-relations/presentations/,211,NGL ENERGY PARTNERS,NONE,NONE,None/Other,"Jan 19, 2021",NONE,NONE
854,855,"July 29, 2021 Power Integrations Second-Quarter Earnings Call",https://investors.power.com/investors/events-and-presentations/default.aspx,212,POWER INTEGRATIONS,NONE,Q2,Earnings Call,"Jul 29, 2021",NONE,NONE
855,856,"June 10, 202108:20 AM PT Stifel 2021 Virtual Cross Sector Insight Conference  Balu Balakrishnan, CEO  Sandeep Nayyar, CFO Webcast(opens in new window)",https://investors.power.com/investors/events-and-presentations/default.aspx,212,STIFEL,2021,NONE,Conference,"Jun 10, 2021",08:20,PDT
856,857,"April 29, 202104:30 PM ET Power Integrations First-Quarter Earnings Call Webcast",https://investors.power.com/investors/events-and-presentations/default.aspx,212,POWER INTEGRATIONS,NONE,Q1,Earnings Call,"Apr 29, 2021",16:30,ET
857,858,"WEDNESDAY • JUN 9, 2021 8:00 AM EDT Quotient Limited to Participate in Goldman Sachs 42nd Annual Global Healthcare Conference Listen to webcast",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT LIMITED,NONE,Y,Conference,"Jun 09, 2021",08:00,ET
858,859,"WEDNESDAY • JUN 2, 2021 9:00 AM EDT Quotient Limited to Participate in Jefferies Virtual Healthcare Conference Listen to webcast",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT LIMITED,NONE,NONE,Conference,"Jun 02, 2021",09:00,ET
859,860,"TUESDAY • JUN 1, 2021 8:00 AM EDT Quotient Limited to Report Fourth Quarter and Full Year 2021 Financial Results and Host Conference Call Listen to webcast",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT,2021,Q4,Conference,"Jun 01, 2021",08:00,ET
860,861,"MONDAY • MAR 1, 2021 1:20 PM EST Quotient Limited to Participate in the Cowen Healthcare Conference Listen to webcast",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT LIMITED,NONE,NONE,Conference,"Mar 01, 2021",13:20,ET
861,862,"THURSDAY • FEB 18, 2021 9:00 AM EST Quotient Limited to Participate in the BTIG Conference",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT LIMITED,NONE,NONE,Conference,"Feb 18, 2021",09:00,ET
862,863,"JUL 20 2021 Aspen Aerogels, Inc. (ASPN) Virtual NDR & Management Call One-on-One Conference Call",https://ir.brileyfin.com/overview,215,"ASPEN AEROGELS, INC.",NONE,NONE,Earnings Call,"Jul 20, 2021",NONE,NONE
863,864,JUL 27 2021 Curis (CRIS) Virtual NDR One-on-One Conference Call,https://ir.brileyfin.com/overview,215,CURIS,NONE,NONE,Conference,"Jul 27, 2021",NONE,NONE
864,865,"JUL 28 2021 Crocs, Inc. (CROX) Virtual NDR & Management Call Conference Call",https://ir.brileyfin.com/overview,215,"CROCS, INC.",NONE,NONE,Conference,"Jul 28, 2021",NONE,NONE
865,866,JUL 28 2021 Association for Corporate Growth (ACG) New York's 2021 Summer Dealmaking Conference,https://ir.brileyfin.com/overview,215,ASSOCIATION FOR CORPORATE GROWTH (ACG),2021,NONE,Conference,"Jul 28, 2021",NONE,NONE
866,867,"AUG 11 2021 Turnaround Management Association's (TMA) SE Conference Palm Coast, FL",https://ir.brileyfin.com/overview,215,TURNAROUND MANAGEMENT ASSOCIATION,NONE,NONE,Conference,"Aug 11, 2021",NONE,NONE
867,868,"JULY 29, 2021 10:00 AM CST Second Quarter 2021 Earnings Conference Call  ADD TO CALENDAR LISTEN TO THE WEBCAST(OPENS IN NEW WINDOW)",http://investors.oceaneering.com/presentations-and-webcasts/default.aspx,216,NONE,2021,Q2,Earnings Call,"Jul 29, 2021",10:00,CDT
868,869,August 16 | August 19 Trade Show Offshore Technology Conference (OTC) 2021,http://investors.oceaneering.com/presentations-and-webcasts/default.aspx,216,OFFSHORE TECHNOLOGY,2021,NONE,Conference,NONE,NONE,NONE
869,870,"Teledyne Q2 2021 Earnings Conference Call July 28, 2021​ 8:00 AM Pacific​",https://www.teledyne.com/investors/presentations,218,TELEDYNE,2021,Q2,Earnings Call,"Jul 28, 2021",08:00,PDT
870,871,"Cowen Sustainability & Energy Transition Summit June 8, 2021​ 3:50 PM Eastern​",https://www.teledyne.com/investors/presentations,218,COWEN,NONE,NONE,Conference,"Jun 08, 2021",15:50,ET
871,872,Concurrent Computer Corporation at Needham & Company Emerging Technology Conference 05/17/17 at 3:40 pm EDT,https://concurrentcomputercorporation.gcs-web.com/events-and-presentations,219,CONCURRENT COMPUTER CORPORATION,NONE,NONE,Conference,"May 17, 2017",15:40,ET
872,873,Q3 2017 Concurrent Computer Corporation Earnings Conference Call 05/15/17 at 5:00 pm EDT,https://concurrentcomputercorporation.gcs-web.com/events-and-presentations,219,CONCURRENT COMPUTER CORPORATION,2017,Q3,Earnings Call,"May 15, 2017",17:00,ET
873,874,"Jul 14, 2021 8:30 AM EDT	 Ladenburg Thalmann 2021 Virtual Healthcare Conference Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,LADENBURG THALMANN,2021,NONE,Conference,"Jul 14, 2021",08:30,ET
874,875,"May 11, 2021 4:30 PM EDT	 Asensus Surgical, Inc. First Quarter Financial and Operating Results Conference Call Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,"ASENSUS SURGICAL, INC.",NONE,Q1,Earnings Call,"May 11, 2021",16:30,ET
875,876,"Mar 11, 2021 4:30 PM EST	 Asensus Surgical, Inc. Fourth Quarter and Fiscal Year 2020 Financial and Operating Results Conference Call Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,"ASENSUS SURGICAL, INC.",2020,Q4,Earnings Release,"Mar 11, 2021",16:30,ET
876,877,"Mar 9, 2021 7:00 AM EST	 H.C. Wainwright Virtual Global Life Sciences Conference Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,H.C. WAINWRIGHT,NONE,NONE,Conference,"Mar 09, 2021",07:00,ET
877,878,"Jan 14, 2021 3:15 PM EST	 ICR Conference Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,ICR,NONE,NONE,Conference,"Jan 14, 2021",15:15,ET
878,879,"Q2 2021 Capstar Financial Holdings Inc Earnings Conference Call Friday, July 23, 2021 9:00 am CDT Webcast",https://ir.capstarbank.com/events-and-presentations/upcoming-events,221,CAPSTAR FINANCIAL HOLDINGS INC,2021,Q2,Earnings Call,"Jul 23, 2021",09:00,CDT
879,880,"Q1 2021 Capstar Financial Holdings Inc Earnings Conference Call Friday, April 23, 2021 11:00 am CDT Webcast",https://ir.capstarbank.com/events-and-presentations/upcoming-events,221,CAPSTAR FINANCIAL HOLDINGS INC.,2021,Q1,Earnings Call,"Apr 23, 2021",11:00,CDT
880,881,"CapStar Annual Meeting Friday, April 23, 2021 9:00 am CDT Webcast",https://ir.capstarbank.com/events-and-presentations/upcoming-events,221,CAPSTAR,NONE,Y,None/Other,"Apr 23, 2021",09:00,CDT
881,882,"Q4 2020 Capstar Financial Holdings Inc Earnings Conference Call Friday, January 29, 2021 10:00 am EST Webcast",https://ir.capstarbank.com/events-and-presentations/upcoming-events,221,CAPSTAR FINANCIAL HOLDINGS,2020,Q4,Earnings Call,"Jan 29, 2021",10:00,ET
882,883,"Q3 2020 Capstar Financial Holdings Inc Earnings Conference Call Friday, October 23, 2020 10:00 am EDT Webcast",https://ir.capstarbank.com/events-and-presentations/upcoming-events,221,CAPSTAR FINANCIAL HOLDINGS INC,2020,Q3,Earnings Call,"Oct 23, 2020",10:00,ET
883,884,"August 05, 2021	 Adient Q3 2021 Earnings Conference Call",https://investors.adient.com/events-and-presentations/events,222,ADIENT,2021,Q3,Earnings Call,"Aug 05, 2021",NONE,NONE
884,885,"June 16, 2021	 Deutsche Bank Global Auto Industry Conference",https://investors.adient.com/events-and-presentations/events,222,DEUTSCHE BANK,NONE,NONE,Conference,"Jun 16, 2021",NONE,NONE
885,886,"May 06, 2021	 Adient Q2 2021 Earnings Conference Call",https://investors.adient.com/events-and-presentations/events,222,ADIENT,2021,Q2,Earnings Call,"May 06, 2021",NONE,NONE
886,887,"March 30, 2021	 Bank of America Global Automotive Summit",https://investors.adient.com/events-and-presentations/events,222,BANK OF AMERICA,NONE,NONE,Conference,"Mar 30, 2021",NONE,NONE
887,888,"March 12, 2021	 Adient announces strategic transformation in China",https://investors.adient.com/events-and-presentations/events,222,ADIENT,NONE,NONE,None/Other,"Mar 12, 2021",NONE,NONE
888,889,"May 5, 2021 at 5:00 PM EDT Q1 2021 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2021,Q1,Earnings Call,"May 05, 2021",17:00,ET
889,890,"Feb 17, 2021 at 5:00 PM EST Q4 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Q4,Earnings Call,"Feb 17, 2021",17:00,ET
890,891,"Nov 5, 2020 at 5:00 PM EST Q3 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Q3,Earnings Call,"Nov 05, 2020",17:00,ET
891,892,"Aug 5, 2020 at 5:00 PM EDT Q2 2020 Bright Horizons Family Solutions Earnings Conference Call Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Q2,Earnings Call,"Aug 05, 2020",17:00,ET
892,893,"Jun 16, 2020 at 8:00 AM EDT Bright Horizons Virtual 2020 Annual Meeting of Shareholders Click here for webcast",http://investors.brighthorizons.com/,224,BRIGHT HORIZONS,2020,Y,Shareholder Meeting,"Jun 16, 2020",08:00,ET
893,894,"July 29, 2021 at 10:00 AM ET	 Q2 2021 Earnings Call",https://ir.spirit.com/resources/events-presentations/default.aspx,225,NONE,2021,Q2,Earnings Call,"Jul 29, 2021",10:00,ET
894,895,"April 22, 2021 at 10:00 AM ET	 Q1 2021 Earnings Call  listen to webcast",https://ir.spirit.com/resources/events-presentations/default.aspx,225,NONE,2021,Q1,Earnings Call,"Apr 22, 2021",10:00,ET
895,896,"March 15, 2021 at 02:00 PM ET	 J.P. Morgan Industrials Conference  listen to webcast",https://ir.spirit.com/resources/events-presentations/default.aspx,225,J.P. MORGAN,NONE,NONE,Conference,"Mar 15, 2021",14:00,ET
896,897,"March 03, 2021 at 10:50 AM ET	 Raymond James 42nd Annual Institutional Investors Conference  listen to webcast",https://ir.spirit.com/resources/events-presentations/default.aspx,225,RAYMOND JAMES,NONE,Y,Conference,"Mar 03, 2021",10:50,ET
897,898,"February 11, 2021 at 10:00 AM ET	 Q4 and FY 2020 Earnings Call  listen to webcast",https://ir.spirit.com/resources/events-presentations/default.aspx,225,NONE,2020,Q4,Earnings Call,"Feb 11, 2021",10:00,ET
898,899,INDONESIA INVESTOR CONFERENCE 18-20 August (Virtual),http://www.citiconferences.com/,226,NONE,NONE,NONE,Conference,NONE,NONE,NONE
899,900,CITI-SGX-REITAS REITS / SPONSORS FORUM 25-27 August (Virtual),http://www.citiconferences.com/,226,CITI,NONE,NONE,Conference,NONE,NONE,NONE
900,901,"CHINA INVESTOR CONFERENCE 1-3 November, Shanghai Merged in-person and virtual format (One-on-one and group meetings) 8-10 November, Beijing Merged in-person and virtual format (Large tracks and virtual tours) (Virtual)",http://www.citiconferences.com/,226,NONE,NONE,NONE,Conference,NONE,NONE,NONE
901,902,CITI'S 13TH ANNUAL AUSTRALIA & NEW ZEALAND INVESTMENT CONFERENCE 2021 13-14 October (Virtual),http://www.citiconferences.com/,226,CITI,2021,Y,Conference,"Oct 14, 2021",NONE,NONE
902,903,17TH JAPAN EXECUTIVE SEMINAR 15-17 & 24 November (Virtual),http://www.citiconferences.com/,226,NONE,NONE,NONE,None/Other,NONE,NONE,NONE
903,904,"Thursday, July 15, 2021  8:00am - 9:00am EDT Second Quarter 2021 Earnings Conference Call Listen to the Webcast",https://bbt.investorroom.com/webcasts-and-presentations,227,NONE,2021,Q2,Earnings Call,"Jul 15, 2021",09:00,ET
904,905,"Morgan Stanley US Financials, Payments & CRE Conference 2021  Monday, June 14, 2021  10:15am - 10:50am EDT",https://bbt.investorroom.com/webcasts-and-presentations,227,MORGAN STANLEY,2021,NONE,Conference,"Jun 14, 2021",10:50,ET
905,906,"Barclays Americas Select Franchise Conference 2021  Tuesday, May 18, 2021  7:00am - 7:45am EDT",https://bbt.investorroom.com/webcasts-and-presentations,227,BARCLAYS AMERICAS,2021,NONE,Conference,"May 18, 2021",07:45,ET
906,907,"First Quarter 2021 Earnings Conference Call  Thursday, April 15, 2021  8:00am - 9:00am EDT",https://bbt.investorroom.com/webcasts-and-presentations,227,NONE,2021,Q1,Earnings Call,"Apr 15, 2021",09:00,ET
907,908,"RBC Capital Markets Global Financial Institutions Conference  Tuesday, March 9, 2021  10:40am - 11:10am EST",https://bbt.investorroom.com/webcasts-and-presentations,227,RBC CAPITAL MARKETS,NONE,NONE,Conference,"Mar 09, 2021",11:10,ET
908,909,"July 14, 2021 Ladenburg Thalmann 2021 Virtual Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,LADENBURG THALMANN,2021,NONE,Conference,"Jul 14, 2021",NONE,NONE
909,910,"June 02, 2021 Jefferies Virtual Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,JEFFERIES,NONE,NONE,Conference,"Jun 02, 2021",NONE,NONE
910,911,"May 06, 2021 Q1 2021 Financial Results Call",https://ir.eigerbio.com/events-presentations,228,NONE,2021,Q1,Earnings Call,"May 06, 2021",NONE,NONE
911,912,"November 19, 2020 Jefferies Virtual London Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,JEFFERIES,NONE,NONE,Conference,"Nov 19, 2020",NONE,NONE
912,913,"November 18, 2020 Stifel Virtual Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,STIFEL,NONE,NONE,Conference,"Nov 18, 2020",NONE,NONE
913,914,"Stifel 2021 Virtual Cross Sector Insight Conference JUNE 10, 2021 AT 12:40 PM EDT Listen to Webcast",https://ir.motorsportgames.com/news-and-events/events,229,STIFEL,2021,NONE,Conference,"Jun 10, 2021",12:40,ET
914,915,"First Quarter 2021 Earnings Call MAY 17, 2021 AT 5:00 PM EDT Listen to Webcast",https://ir.motorsportgames.com/news-and-events/events,229,NONE,2021,Q1,Earnings Call,"May 17, 2021",17:00,ET
915,916,"Fourth Quarter and Full Year 2020 Earnings Call MARCH 24, 2021 AT 5:00 PM EDT Listen to Webcast",https://ir.motorsportgames.com/news-and-events/events,229,NONE,2020,Q4,Earnings Call,"Mar 24, 2021",17:00,ET
916,917,08/05/2021 05:00 PM ET Livent Q2 2021 Earnings Webcast Conference Call,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT,2021,Q2,Earnings Call,"Aug 05, 2021",17:00,ET
917,918,05/13/2021 01:50 PM ET 2021 Goldman Sachs Industrials & Materials Conference Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,GOLDMAN SACHS,2021,NONE,Conference,"May 13, 2021",13:50,ET
918,919,05/03/2021 05:00 PM ET Livent Q1 2021 Earnings Webcast Conference Call Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT,2021,Q1,Conference,"May 03, 2021",17:00,ET
919,920,04/29/2021 02:00 PM ET Livent Corporation Annual Meeting Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT CORPORATION,NONE,Y,Conference,"Apr 29, 2021",14:00,ET
920,921,02/18/2021 05:00 PM ET Livent Q4 2020 Earnings Webcast Conference Call Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT,2020,Q4,Earnings Call,"Feb 18, 2021",17:00,ET
921,922,"May 5, 2021 5:30 PM EDT	 MercadoLibre Q1'21 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2021,Q1,Earnings Call,"May 05, 2021",17:30,ET
922,923,"Mar 1, 2021 4:30 PM EST	 MercadoLibre Q4'20 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2020,Q4,Earnings Call,"Mar 01, 2021",16:30,ET
923,924,"Nov 4, 2020 4:30 PM EST	 MercadoLibre Q3'20 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2020,Q3,Earnings Call,"Nov 04, 2020",16:30,ET
924,925,"Aug 10, 2020 9:00 AM EDT	 MercadoLibre Q2'20 Earnings Call Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE,2020,Q2,Earnings Call,"Aug 10, 2020",09:00,ET
925,926,"Jun 8, 2021 12:00 PM EDT	 Mercadolibre Inc Virtual Annual Meeting of Shareholders Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE INC,NONE,Y,Shareholder Meeting,"Jun 08, 2021",12:00,ET
926,927,"08/03/21 at 8:00 AM EDT Q2 2021 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2021,Q2,Earnings Call,"Aug 03, 2021",08:00,ET
927,928,"05/06/21 at 8:00 AM EDT Q1 2021 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2021,Q1,Earnings Call,"May 06, 2021",08:00,ET
928,929,"03/01/21 at 8:00 AM EST Q4 2020 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2020,Q4,Earnings Call,"Mar 01, 2021",08:00,ET
929,930,"11/05/20 at 8:00 AM EST Q3 2020 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2020,Q3,Earnings Call,"Nov 05, 2020",08:00,ET
930,931,"08/06/20 at 8:00 AM EDT Q2 2020 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2020,Q2,Earnings Call,"Aug 06, 2020",08:00,ET
931,932,21 Jul 2021 Q2 2021 Earnings Release,http://ir.firstcash.com/events-and-presentations,233,NONE,2021,Q2,Earnings Release,"Jul 21, 2021",NONE,NONE
932,933,20 Oct 2021 Q3 2021 Earnings Release,http://ir.firstcash.com/events-and-presentations,233,NONE,2021,Q3,Earnings Release,"Oct 20, 2021",NONE,NONE
933,934,21 Apr 2021 Q1 2021 Earnings Release,http://ir.firstcash.com/events-and-presentations,233,NONE,2021,Q1,Earnings Release,"Apr 21, 2021",NONE,NONE
934,935,FirstCash Reports First Quarter Results; Adds 26 Stores During Quarter; Increases Quarterly Dividend to $0.30 per Share 28 Jan 2021 Q4 2020 Earnings Release,http://ir.firstcash.com/events-and-presentations,233,FIRSTCASH,2020,Q4,Earnings Release,"Jan 28, 2021",NONE,NONE
935,936,FirstCash Reports Fourth Quarter and Full-Year Earnings Results 21 Oct 2020 Q3 2020 Earnings Release,http://ir.firstcash.com/events-and-presentations,233,FIRSTCASH,2020,Q3,Earnings Release,"Oct 21, 2020",NONE,NONE
936,937,"2021 Annual Meeting of Stockholders JUN 16, 2021 • 9:00AM EDT  Virtual Meeting   Webcast",https://ir.limbachinc.com/ir-calendar,234,NONE,2021,Y,Shareholder Meeting,"Jun 16, 2021",09:00,ET
937,938,"Stifel Cross Sector Insights Conference JUN 10, 2021 • 3:10PM EDT   Webcast",https://ir.limbachinc.com/ir-calendar,234,STIFEL,NONE,NONE,Conference,"Jun 10, 2021",15:10,ET
938,939,"LD Micro Invitational XI Conference JUN 9, 2021 • 10:00AM EDT   Webcast",https://ir.limbachinc.com/ir-calendar,234,LD MICRO,NONE,NONE,Conference,"Jun 09, 2021",10:00,ET
939,940,"Sidoti Virtual Microcap Conference 2021 MAY 19, 2021 • 10:00AM EDT   Webcast",https://ir.limbachinc.com/ir-calendar,234,SIDOTI,2021,NONE,Conference,"May 19, 2021",10:00,ET
940,941,"2021 First Quarter Earnings Results Conference Call MAY 14, 2021 • 10:00AM EDT   Webcast",https://ir.limbachinc.com/ir-calendar,234,NONE,2021,Q1,Conference,"May 14, 2021",10:00,ET
941,942,"William Blair 41st Annual Growth Stock Virtual Conference Jun 3, 2021 9:00 AM EDT Click here for webcast",https://ir.jamf.com/news-events/presentations,235,WILLIAM BLAIR,NONE,Y,Conference,"Jun 03, 2021",09:00,ET
942,943,"J.P. Morgan 49th Annual Global Technology, Media and Communications Virtual Conference May 24, 2021 4:15 PM EDT Click here for webcast",https://ir.jamf.com/news-events/presentations,235,J.P. MORGAN,NONE,Y,Conference,"May 24, 2021",16:15,ET
943,944,"Needham 16th Annual Technology & Media Virtual Conference May 20, 2021 11:45 AM EDT Click here for webcast",https://ir.jamf.com/news-events/presentations,235,NEEDHAM,NONE,NONE,Conference,"May 20, 2021",11:45,ET
944,945,"Q1 2021 Jamf Earnings Conference Call May 11, 2021 4:30 PM EDT Click here for webcast",https://ir.jamf.com/news-events/presentations,235,JAMF,2021,Q1,Earnings Call,"May 11, 2021",16:30,ET
945,946,"Q4 2020 Jamf Earnings Conference Call Mar 4, 2021 4:30 PM EST Click here for webcast",https://ir.jamf.com/news-events/presentations,235,JAMF,2020,Q4,Earnings Call,"Mar 04, 2021",16:30,ET
946,947,06/02/2021 09:00 AM PT Cerus Corporation's Annual Meeting of Stockholders Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,CERUS CORPORATION,NONE,Y,Shareholder Meeting,"Jun 02, 2021",09:00,PDT
947,948,05/04/2021 04:30 PM ET Cerus Corporation First Quarter 2021 Earnings Conference Call Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,CERUS CORPORATION,2021,Q1,Earnings Call,"May 04, 2021",16:30,ET
948,949,03/11/2021 02:00 PM ET Jefferies Virtual Global Plasma Summit Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,JEFFERIES,NONE,NONE,Conference,"Mar 11, 2021",14:00,ET
949,950,03/01/2021 02:40 PM ET The Cowen 41st Annual Health Care Conference Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,COWEN,NONE,Y,Conference,"Mar 01, 2021",14:40,ET
950,951,02/25/2021 04:30 PM ET Cerus Corporation Fourth Quarter 2020 Earnings Conference Call Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,CERUS CORPORATION,2020,Q4,Earnings Call,"Feb 25, 2021",16:30,ET
951,952,"Thursday, July 22, 2021   09:00 AM   ET OneMain Holdings Second Quarter 2021 Conference Call",https://investor.onemainfinancial.com/event/event-calendar/default.aspx,238,ONEMAIN,2021,Q2,Conference,"Jul 22, 2021",09:00,ET
