id,event_text,url,url_id,company,fiscal_year,fiscal_period,event_type,date,time,timezone
83,"Jul 13, 2021 at 2:00 PM EDT Joe Payne, President and CEO, will present in a Fireside Chat at the Ladenburg Thalmann 2021 Healthcare Conference",http://ir.arcturusrx.com/investor-calendar,19,LADENBURG THALMANN,2021,NONE,Conference,"Jul 13, 2021",02:00 PM,ET
494,"July 29, 2021 at 10:00 AM ET	 Q2 2021 Earnings Call  listen to webcast",http://ir.spirit.com/overview/default.aspx,124,NONE,2021,Q2,Earnings Call,"Jul 29, 2021",10:00 AM,ET
567,"May 4, 2021 11:00 AM ET ONE Gas First Quarter 2021 Conference Call and Webcast",https://www.onegas.com/investors/events-and-presentations/default.aspx,143,ONE GAS,2021,Q1,Conference,"May 4, 2021",11:00 AM,ET
919,05/03/2021 05:00 PM ET Livent Q1 2021 Earnings Webcast Conference Call Webcast,https://ir.livent.com/financials-and-filings/calendar-of-events/default.aspx,230,LIVENT,2021,Q1,Conference,"May 3, 2021",05:00 PM,ET
618,"Second Quarter 2021 Financial Results Conference Call Aug 4, 2021 • 4:30 pm EDT",https://ir.axogeninc.com/presentations,155,NONE,2021,Q2,Earnings Call,"Aug 4, 2021",04:30 PM,ET
803,04/22/21 CalAmp Q4 Fiscal Year 2021 Earnings Conference Call Webcast,https://investor.calamp.com/events-and-presentations/default.aspx,197,CALAMP,2021,Q4,Earnings Call,"Apr 22, 2021",NONE,NONE
426,"MORGAN STANLEY LIFE AFTER COVID: 2021 THEMATIC CONFERENCE May 18, 2021 03:45 PM EDT View the live Webcast",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,MORGAN STANLEY,2021,NONE,Conference,"May 18, 2021",03:45 PM,ET
534,"Celsius Holdings, Inc. Earnings Call Thursday March 12, 2020 2020-03-12",https://www.celsiusholdingsinc.com/investors/,134,CELSIUS HOLDINGS,2020,NONE,Earnings Call,"Mar 12, 2020",NONE,NONE
351,"Second Qtr. 2020 Earnings Conference Call  Thursday, July 30, 2020  11:00am - 12:00pm EDT  Listen to the Webcast",https://genuineparts.investorroom.com/events-webcasts,87,NONE,2020,Q2,Earnings Call,"Jul 30, 2020",12:00 PM,ET
576,"May 27, 2021 10:30 am EDT Singular Spring Select investor conference",https://investor.salemmedia.com/news-events/ir-calendar,145,NONE,NONE,NONE,Conference,"May 27, 2021",10:30 AM,ET
6,"May 19, 2021 10:00 am PDT 2021 Annual Meeting of Stockholders",http://investors.fullhouseresorts.com/news-event/presentations,2,NONE,2021,Y,Shareholder Meeting,"May 19, 2021",10:00 AM,PDT
311,"16th Annual Needham Virtual Technology & Media Conference May 19, 2021 • 11:45 am EDT",https://ir.id-systems.com/company-information/presentations,74,NEEDHAM,NONE,Y,Conference,"May 19, 2021",11:45 AM,ET
754,"Dec 21, 2020 8:30 AM EST	 Diamondback Energy Conference Call Listen to webcast",https://www.diamondbackenergy.com/investors/events-presentations,187,DIAMONDBACK ENERGY,NONE,NONE,Conference,"Dec 21, 2020",08:30 AM,ET
105,Cnova First Half 2020 Financial Results Conference Call & Webcast 23 July 2020,http://www.cnova.com/en/events-and-presentations/,25,CNOVA,2020,Semi-Annual 1/S1,Earnings Call,"Jul 23, 2020",NONE,NONE
98,"1st Quarter  2021 Q1 Earnings Release July 21, 2020",https://www.transcat.com/investor-relations/earnings-releases/,23,NONE,2021,Q1,Earnings Release,"Jul 21, 2020",NONE,NONE
378,"November 9, 2021 at 8:00 AM EST  Third Quarter 2021 Earnings Call",https://investors.biontech.de/events-and-presentations,93,NONE,2021,Q3,Earnings Call,"Nov 9, 2021",08:00 AM,ET
828,"Apr 22, 2021 Q1 2021 Earnings Conference Call Webcast",https://investor.equifax.com/news-and-events/events-and-presentations,205,NONE,2021,Q1,Earnings Call,"Apr 22, 2021",NONE,NONE
315,"May 18, 2021 at 10:00 AM PDT 2021 Virtual Annual Meeting of Shareholders Click here for Event Replay",https://americanstateswatercompany.gcs-web.com/news-events/event-calendar,76,NONE,2021,Y,Shareholder Meeting,"May 18, 2021",10:00 AM,PDT
845,"Mar 3, 2021 4:15 PM EST	 Morgan Stanley Technology, Media & Telecom Conference Click here for webcast",http://investors.viasat.com/events.cfm,209,MORGAN STANLEY,NONE,NONE,Conference,"Mar 3, 2021",04:15 PM,ET
507,"AUGUST 6, 2020 04:30 PM ET First Solar, Inc. Second Quarter 2020 Financial Results Webcast",https://investor.firstsolar.com/financial-events/default.aspx,128,"SOLAR, INC.",2020,Q2,None/Other,"Aug 6, 2020",04:30 PM,ET
63,"Mar 16, 2021 at 9:20 AM EDT Oppenheimer Virtual Healthcare Conference Listen to Webcast",https://investors.angiodynamics.com/events.cfm,15,OPPENHEIMER,NONE,NONE,Conference,"Mar 16, 2021",09:20 AM,ET
282,"MAY 19, 2021 BofA Global Metals, Mining & Steel Virtual Conference 2021 View the Webcast",https://www.royalgold.com/investors/events-presentations/,68,BOFA,2021,NONE,Conference,"May 19, 2021",NONE,NONE
825,"Jun 3, 2021 Bernstein Strategic Decisions Conference Webcast",https://investor.equifax.com/news-and-events/events-and-presentations,205,BERNSTEIN,NONE,NONE,Conference,"Jun 3, 2021",NONE,NONE
267,"SEPTEMBER 2 Sidoti & Company Emerging Growth Conference New York, NY",https://sparton.com/press-room/,64,SIDOTI & COMPANY,NONE,NONE,Conference,NONE,NONE,NONE
559,"Catalyst Pharmaceuticals Responds to Letter from Senator Bernie Sanders Feb 21, 2019",https://ir.catalystpharma.com/events-and-presentations,140,CATALYST PHARMACEUTICALS,NONE,NONE,None/Other,"Feb 21, 2019",NONE,NONE
239,"Mar 2, 2021 4:30 PM EST Pulmonx Q4 2020 Earnings Conference Call",https://investors.pulmonx.com/events-and-presentations,56,PULMONX,2020,Q4,Earnings Call,"Mar 2, 2021",04:30 PM,ET
428,"US FOODS 4Q 2020 EARNINGS CONFERENCE CALL February 16, 2021 10:00 AM EST",https://ir.usfoods.com/investors/events-and-presentations/default.aspx,105,US FOODS,2020,Q4,Earnings Call,"Feb 16, 2021",10:00 AM,ET
146,"Thursday, February 25, 2021  2:15pm - 3:15pm MST  Listen to the Webcast Zynex Q4 and Full Year 2020 Earnings More",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2020,Q4,Earnings Release,"Feb 25, 2021",03:15 PM,MDT
1028,07/27/2021 Q2 2021 ADM Earnings Conference Call WEBCAST(OPENS IN NEW WINDOW),https://www.adm.com/investors/presentations,259,ADM,2021,Q2,Earnings Call,"Jul 27, 2021",NONE,NONE
433,"May 10, 2021 at 8:30 AM EDT TG Therapeutics Q1 2021 Earnings Call and Business Update View Additional Information Listen to Webcast",http://ir.tgtherapeutics.com/events,106,TG THERAPEUTICS,2021,Q1,Earnings Call,"May 10, 2021",08:30 AM,ET
621,"Canaccord Genuity Musculoskeletal Conference May 20, 2021 • 11:00 am EDT",https://ir.axogeninc.com/presentations,155,CANACCORD GENUITY,NONE,NONE,Conference,"May 20, 2021",11:00 AM,ET
119,"Wednesday, July 21, 2021 10:00 AM ET Q2 Earnings Conference Call",http://ir.berkshirebank.com/event,28,NONE,NONE,Q2,Earnings Call,"Jul 21, 2021",10:00 AM,ET
674,"JUL 28, 2021 8:30 AM EDT	 The Chef's Warehouse - Second Quarter 2021 Earnings Conference Call",http://investors.chefswarehouse.com/events-and-presentations,168,THE CHEF'S WAREHOUSE,2021,Q2,Earnings Call,"Jul 28, 2021",08:30 AM,ET
651,"FedEx Q2 FY21 Earnings Call December 17, 2020 at 05:30 pm ET",https://investors.fedex.com/news-and-events/webcasts-and-presentations/default.aspx,163,FEDEX,2021,Q2,Earnings Call,"Dec 17, 2020",05:30 PM,ET
251,"Alleghany Capital Virtual Investor Meeting May 14, 2021 09:00 AM ET",https://www.alleghany.com/investor-relations/events-and-presentations/default.aspx,60,ALLEGHANY CAPITAL,NONE,NONE,Shareholder Meeting,"May 14, 2021",09:00 AM,ET
486,"Jul 29, 2021 11:00 AM EDT Martin Marietta Q2 2021 Earnings Conference Call Click here for webcast",https://ir.martinmarietta.com/events-presentations,122,MARTIN MARIETTA,2021,Q2,Earnings Call,"Jul 29, 2021",11:00 AM,ET
286,03.03.2021 | 8:00 AM EST Iveric Bio Inc. Q4 and Year End 2020 results conference call Listen to webcast,https://investors.ivericbio.com/events-and-presentation,69,IVERIC BIO INC.,2020,Q4,Conference,"Mar 3, 2021",08:00 AM,ET
1099,"UBS Global Healthcare Virtual Conference25 May 2021 Listen to Webcast  Tuesday May 25, 2021 1:00:00 ET",https://bristolmyers2016ir.q4web.com/iframes/events-and-presentations/default.aspx,274,UBS,2021,NONE,Conference,"May 25, 2021",01:00 AM,ET
10,"Aug 6, 2020 3:00 pm EDT Second Quarter 2020 Earnings Conference Call",http://investors.fullhouseresorts.com/news-event/presentations,2,NONE,2020,Q2,Earnings Call,"Aug 6, 2020",03:00 PM,ET
480,29 Oct 2020 12:00 PM EDT Oaktree Specialty Lending Corporation and Oaktree Strategic Income Corporation Merger Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,NONE,NONE,Conference,"Oct 29, 2020",12:00 PM,ET
197,"Q1 2021 FLEETCOR Technologies, Inc Earnings Conference Call May 5, 2021 at 5:30 PM EDT Click here for webcast",https://investor.fleetcor.com/presentations?c=236217&p=irol-presentations,46,"FLEETCOR TECHNOLOGIES, INC",2021,Q1,Earnings Call,"May 5, 2021",05:30 PM,ET
1004,"Members-only registration and housing opening July 21, 2021 at 11:00 a.m. Eastern time",https://www.hematology.org/meetings/annual-meeting,251,NONE,NONE,NONE,None/Other,"Jul 21, 2021",11:00 AM,ET
371,"Thursday, November 5, 2020 5:00 PM ET Q3 2020 Earnings Conference Call and Webcast",https://investors.hannonarmstrong.com/news-and-presentations/event-calendar/default.aspx,91,NONE,2020,Q3,Earnings Call,"Nov 5, 2020",05:00 PM,ET
82,"Jul 14, 2021 at 12:00 PM EDT Steve Hughes, M.D., Chief Medical Officer, will present at the mRNA-Based Therapeutics Summit",http://ir.arcturusrx.com/investor-calendar,19,NONE,NONE,NONE,None/Other,"Jul 14, 2021",12:00 PM,ET
390,"January 12, 2021 2021 ICR Conference",http://investor.deltaco.com/news-and-events/events-and-presentations/default.aspx,95,ICR,2021,NONE,Conference,"Jan 12, 2021",NONE,NONE
527,"TCG BDC, Inc. Third Quarter 2020 Earnings Call Nov 5, 2020 at 11:00 AM EST",http://ir.tcgbdc.com/events-and-presentations,132,TCG BDC,2020,Q3,Earnings Call,"Nov 5, 2020",11:00 AM,ET
588,"Evercore ISI HealthCONx Conference Dec 3, 2020 at 1:00 PM EST",http://ir.chiasmapharma.com/events-presentations,147,EVERCORE,NONE,NONE,Conference,"Dec 3, 2020",01:00 PM,ET
927,"08/03/21 at 8:00 AM EDT Q2 2021 Clearway Energy, Inc. Earnings Conference Call",http://investor.clearwayenergy.com/events-and-presentations/presentations,232,"CLEARWAY ENERGY, INC.",2021,Q2,Earnings Call,"Aug 3, 2021",08:00 AM,ET
561,"MARCH 25, 2021 09:15 AM ET Cornerstone Building Brands (CNR) - Sidoti Virtual Conference Presentation",https://investors.cornerstonebuildingbrands.com/events-and-presentations/default.aspx,141,CORNERSTONE BUILDING BRANDS,NONE,NONE,Conference,"Mar 25, 2021",09:15 AM,ET
240,"Nov 19, 2020 Canaccord Genuity Virtual MedTech & Diagnostics Forum",https://investors.pulmonx.com/events-and-presentations,56,CANACCORD GENUITY,NONE,NONE,None/Other,"Nov 19, 2020",NONE,NONE
412,"INTERIM GTB-3550 TRIKE™ DATA REVIEW CALL WITH DR. JEFFREY S. MILLER MAY 19, 2021 • 4:00 PM   Webcast",https://ir.gtbiopharma.com/ir-calendar,100,GTB,NONE,NONE,None/Other,"May 19, 2021",04:00 PM,NONE
212,"Annual Shareholder Meeting Jun 11, 2021 Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,NONE,NONE,Y,Shareholder Meeting,"Jun 11, 2021",NONE,NONE
856,"June 10, 202108:20 AM PT Stifel 2021 Virtual Cross Sector Insight Conference  Balu Balakrishnan, CEO  Sandeep Nayyar, CFO Webcast(opens in new window)",https://investors.power.com/investors/events-and-presentations/default.aspx,212,STIFEL,2021,NONE,Conference,"Jun 10, 2021",08:20 AM,PDT
1056,"Tuesday, April 27, 2021 08:30 AM ET Q1 Earnings Conference Call Event Details: Event Date:Tuesday, April 27, 2021 08:30 AM ET Webcast URL:https://webcast-eqs.com/indepbankgroup20210427/en",https://ir.ifinancial.com/event,265,NONE,NONE,Q1,Earnings Call,"Apr 27, 2021",08:30 AM,ET
948,05/04/2021 04:30 PM ET Cerus Corporation First Quarter 2021 Earnings Conference Call Webcast (opens in new window),https://ir.cerus.com/news-and-events/annual-meeting/default.aspx,236,CERUS CORPORATION,2021,Q1,Earnings Call,"May 4, 2021",04:30 PM,ET
228,"Thursday, April 29, 2021 Q1 Earnings Release",http://investor.pebblebrookhotels.com/event,54,NONE,NONE,Q1,Earnings Release,"Apr 29, 2021",NONE,NONE
1016,"2020 Tuesday, December 8, 2020 10:00 AM ET Q2 2021 Brown-Forman Corporation Earnings Conference Call Click here for webcast",https://investors.brown-forman.com/events-and-presentations,255,BROWN-FORMAN CORPORATION,2021,Q2,Earnings Call,"Dec 8, 2020",10:00 AM,ET
619,"JMP Securities Life Sciences Conference Jun 16, 2021 • 12:30 pm EDT",https://ir.axogeninc.com/presentations,155,JMP SECURITIES,NONE,NONE,Conference,"Jun 16, 2021",12:30 PM,ET
966,"Tuesday, August 11, 2020  10:00am - 11:00am CDT  Listen to the Webcast 2nd Quarter 2020 Earnings Call",http://goodrichpetroleumcorp.investorroom.com/events,242,NONE,2020,Q2,Earnings Call,"Aug 11, 2020",11:00 AM,CDT
945,"Q1 2021 Jamf Earnings Conference Call May 11, 2021 4:30 PM EDT Click here for webcast",https://ir.jamf.com/news-events/presentations,235,JAMF,2021,Q1,Earnings Call,"May 11, 2021",04:30 PM,ET
178,12.02.20 04:45 PM EST	 Q3 2021 Guess Earnings Conference Call,https://investors.guess.com/events-and-presentations/upcoming-events,42,GUESS,2021,Q3,Earnings Call,"Dec 2, 2020",04:45 PM,ET
1064,"JUN 16, 2021 2:05 PM EDT Oppenheimer’s Virtual 21st Annual Consumer Growth and E-Commerce Conference",https://investor.lovesac.com/news-and-events/presentations,267,NONE,NONE,Y,Conference,"Jun 16, 2021",02:05 PM,ET
537,"Celsius Holdings, Inc. Earnings Call Thursday May 9th, 2019 2019-05-10",https://www.celsiusholdingsinc.com/investors/,134,"CELSIUS HOLDINGS, INC.",NONE,NONE,Earnings Call,"May 9, 2019",NONE,NONE
136,"May 4, 2021 ArcBest 1Q 2021 Earnings Conference Call",https://arcb.com/investor-relations/investor-calendar,32,ARCBEST,2021,Q1,Earnings Call,"May 4, 2021",NONE,NONE
804,01/14/21 Needham Virtual Growth Conference Webcast(opens in new window),https://investor.calamp.com/events-and-presentations/default.aspx,197,NEEDHAM,NONE,NONE,Conference,"Jan 14, 2021",NONE,NONE
448,"Jun 9, 2021 at 11:00 AM EDT	 Cue Biopharma 2021 Virtual Annual Meeting",https://cuebiopharma.gcs-web.com/events-and-presentations/events/,110,CUE BIOPHARMA,2021,Y,None/Other,"Jun 9, 2021",11:00 AM,ET
909,"July 14, 2021 Ladenburg Thalmann 2021 Virtual Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,LADENBURG THALMANN,2021,NONE,Conference,"Jul 14, 2021",NONE,NONE
1097,"BMY ASCO 2021 Investor Event08 Jun 2021 Listen to Webcast  Tuesday Jun 08, 2021 1:00:00 ET",https://bristolmyers2016ir.q4web.com/iframes/events-and-presentations/default.aspx,274,BMY,2021,NONE,None/Other,"Jun 8, 2021",01:00 AM,ET
8,"Mar 8, 2021 4:30 pm EDT Fourth Quarter 2020 Earnings Conference Call",http://investors.fullhouseresorts.com/news-event/presentations,2,NONE,2020,Q4,Earnings Call,"Mar 8, 2021",04:30 PM,ET
666,"Nov 12, 2020	 4:30 PM ET  1:30 PM PT  Third Quarter 2020 Financial Results Conference Call  webcast",http://investor.tomimist.com/TOMZ/webcasts_and_events/2145,166,NONE,2020,Q3,Earnings Call,"Nov 12, 2020",01:30 PM,PDT
156,"Wednesday 22nd & Thursday 23rd September, 2021 18th Annual Pan European Strategic Decisions Conference (SDC) LONDON",https://bernstein.dealogic.com/clientportal/Conferences/Conference?SelectedTab=10,37,NONE,NONE,Y,Conference,"Sep 22, 2021",NONE,NONE
705,"Q3 FY21 Earnings Conference Call Jul 28, 2021 • 1:45 pm PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,NONE,2021,Q3,Earnings Call,"Jul 28, 2021",01:45 PM,PDT
358,"2021 Bank of America Merrill Lynch Healthcare Conference May 11, 2021 at 9:30 AM EDT Click here to view webcast of the 2021 Bank of America Merrill Lynch Healthcare…",http://ir.surgerypartners.com/events-and-presentations/presentations,88,BANK OF AMERICA MERRILL LYNCH,2021,NONE,Conference,"May 11, 2021",09:30 AM,ET
991,"02.17.2021 1:30 PM PST Shockwave Medical, Inc. Q4 2020 Earnings Conference Call",https://ir.shockwavemedical.com/news-events/investor-calendar,248,"SHOCKWAVE MEDICAL, INC.",2020,Q4,Earnings Call,"Feb 17, 2021",01:30 PM,PDT
224,10/27/16 CVR Partners Q3 2016 Earnings Report,https://investors.cvrpartners.com/investor-presentations?c=220445&p=irol-presentations,53,CVR PARTNERS,Other,Q3,Earnings Release,"Oct 27, 2016",NONE,NONE
330,"Thursday, August 26, 2021 MIDWEST IDEAS INVESTOR CONFERENCE",https://investors.cecoenviro.com/events-webcasts-and-presentations,80,NONE,NONE,NONE,Conference,"Aug 26, 2021",NONE,NONE
592,"APR 22, 2021 AT 11:00 AM EDT Q1 2021 First Industrial Realty Trust Earnings Conference Call",https://firstindustrialrealtytrustinc.gcs-web.com/events-and-presentations/upcoming-events/,148,FIRST INDUSTRIAL REALTY TRUST,2021,Q1,Earnings Call,"Apr 22, 2021",11:00 AM,ET
960,Black Hat Hybrid 2021	 Jul 31 2021 - Aug 5 2021,https://www.checkpoint.com/about-us/investor-relations/,241,BLACK HAT,2021,NONE,None/Other,"Jul 31, 2021",NONE,NONE
926,"Jun 8, 2021 12:00 PM EDT	 Mercadolibre Inc Virtual Annual Meeting of Shareholders Listen to Webcast",http://investor.mercadolibre.com/events-and-presentations/events,231,MERCADOLIBRE INC,NONE,Y,Shareholder Meeting,"Jun 8, 2021",12:00 PM,ET
629,"Mar 9, 2020 10:30 am EDT Q4 2019 Earnings Conference Call",https://www.basices.com/news-media/presentations,157,NONE,2019,Q4,Earnings Call,"Mar 9, 2020",10:30 AM,ET
788,"Universal Display Corporation's First Quarter 2021 Teleconference May 6, 2021 05:00 PM ET",https://ir.oled.com/shareholders/events-and-presentations/default.aspx,194,UNIVERSAL DISPLAY CORPORATION,2021,Q1,Conference,"May 6, 2021",05:00 PM,ET
744,"Global Chemicals M&A Conference October 7, 2021",http://www.piperjaffray.com/2col.aspx?id=365,185,GLOBAL CHEMICALS,NONE,NONE,Conference,"Oct 7, 2021",NONE,NONE
661,"FIRST QUARTER FISCAL 2021 EARNINGS CONFERENCE CALL May 4, 2021 08:30 AM EST",https://investor.campingworld.com/events-and-presentations/default.aspx,165,NONE,2021,Q1,Earnings Call,"May 4, 2021",08:30 AM,ET
583,"May 6, 2021 Q1 2021 NIELSEN HOLDINGS PLC EARNINGS CONFERENCE CALL Webcast(opens in new window)",https://ir.nielsen.com/investor-relations/shareholder-information/annual-meeting/default.aspx,146,NIELSEN HOLDINGS PLC,2021,Q1,Earnings Call,"May 6, 2021",NONE,NONE
694,"April 27, 2021 · 08:00 am—09:00 am EDT GE 1st Quarter 2021 Earnings Webcast",https://www.ge.com/investor-relations/events-reports,173,GE,2021,Q1,Earnings Release,"Apr 27, 2021",09:00 AM,ET
1063,"Tuesday, February 23, 2021 9:00 AM CT Q4 Earnings Conference Call",http://ir.iretapartments.com/event,266,NONE,NONE,Q4,Earnings Call,"Feb 23, 2021",09:00 AM,CDT
707,"Mobile World Congress 2021 - Barcelona Jun 28, 2021 • 2:45 am - 3:45 am PDT",https://investor.qualcomm.com/news-events/ir-calendar,177,NONE,2021,NONE,None/Other,"Jun 28, 2021",03:45 AM,PDT
595,"Second Quarter 2021 Financial Results Conference Call JUL 29, 2021 4:30 PM EDT Webcast",https://qumu.com/en/investor-relations/,149,NONE,2021,Q2,Earnings Call,"Jul 29, 2021",04:30 PM,ET
631,"Aug 1, 2019 9:00 am EDT Q2 2019 Earnings Conference Call",https://www.basices.com/news-media/presentations,157,NONE,2019,Q2,Earnings Call,"Aug 1, 2019",09:00 AM,ET
1048,"MAY 17, 2021 11:00 AM EDT Annual Meeting of Shareholders",https://ir.bbxcapital.com/news-events/ir-calendar,263,NONE,NONE,Y,Shareholder Meeting,"May 17, 2021",11:00 AM,ET
441,"DEC 9, 2020 3:00 PM PDT 2020 Annual Meeting of Stockholders",https://benitec.com/for-investors/events-and-presentations/,109,NONE,2020,Y,Shareholder Meeting,"Dec 9, 2020",03:00 PM,PDT
733,"Q1 2021 Black Hills Corporation Earnings Conference Call - May 05, 2021",https://ir.blackhillscorp.com/events-presentations/default.aspx,182,BLACK HILLS CORPORATION,2021,Q1,Earnings Call,"May 5, 2021",NONE,NONE
844,"May 25, 2021 2:00 PM EDT	 Q4 2021 Viasat Earnings Conference Call Click here for webcast",http://investors.viasat.com/events.cfm,209,VIASAT,2021,Q4,Earnings Call,"May 25, 2021",02:00 PM,ET
941,"2021 First Quarter Earnings Results Conference Call MAY 14, 2021 • 10:00AM EDT   Webcast",https://ir.limbachinc.com/ir-calendar,234,NONE,2021,Q1,Conference,"May 14, 2021",10:00 AM,ET
164,"FEBRUARY 1, 2022 Electronic Arts Q3 2022 Earnings Conference Call",https://ir.ea.com/calendar-and-events/default.aspx,38,ELECTRONIC ARTS,2022,Q3,Earnings Call,"Feb 1, 2022",NONE,NONE
229,"Wednesday, February 24, 2021 9:00 AM ET Q4 Earnings Conference Call",http://investor.pebblebrookhotels.com/event,54,NONE,NONE,Q4,Earnings Call,"Feb 24, 2021",09:00 AM,ET
502,02/24/21 at 9:00 AM EST Q4 2020 The ODP Corporation Inc Earnings Conference Call Click here for webcast,https://investor.theodpcorp.com/news-and-events/events,127,THE ODP CORPORATION INC,2020,Q4,Earnings Call,"Feb 24, 2021",09:00 AM,ET
870,"Teledyne Q2 2021 Earnings Conference Call July 28, 2021​ 8:00 AM Pacific​",https://www.teledyne.com/investors/presentations,218,TELEDYNE,2021,Q2,Earnings Call,"Jul 28, 2021",08:00 AM,PDT
213,"Goldman Sachs 42nd Annual Global Healthcare Conference Jun 8, 2021 at 12:50 PM PDT Listen to webcast",https://investors.adaptivebiotech.com/news-events/events,51,GOLDMAN SACHS,NONE,Y,Conference,"Jun 8, 2021",12:50 PM,PDT
912,"November 19, 2020 Jefferies Virtual London Healthcare Conference",https://ir.eigerbio.com/events-presentations,228,JEFFERIES,NONE,NONE,Conference,"Nov 19, 2020",NONE,NONE
80,"Q3 Fiscal 2022 Earnings Release & Conference CallMay 3, 2022 09:30 AM ET",https://www.elcompanies.com/en/investors/events-and-presentations,18,NONE,2022,Q3,Earnings Release,"May 3, 2022",09:30 AM,ET
149,"Thursday, February 27, 2020  4:15pm MST  Listen to the Webcast Zynex 2019 Q4 and Full Year Earnings Call",http://zynexmed.investorroom.com/presentations-events-and-webcasts,34,ZYNEX,2019,Q4,Earnings Call,"Feb 27, 2020",04:15 PM,MDT
303,"Wednesday, August 5, 2020 11:00 AM ET Global Net Lease, Inc. Q2 2020 Earnings Call",http://investors.globalnetlease.com/investor-relations/news-events/event-calendar/default.aspx,72,"GLOBAL NET LEASE, INC.",2020,Q2,Earnings Call,"Aug 5, 2020",11:00 AM,ET
479,19 Nov 2020 11:00 AM EST Q4 2020 Oaktree Specialty Lending Corporation Earnings Conference Call,http://investors.oaktreespecialtylending.com/phoenix.zhtml?c=216346&p=irol-presentations,119,OAKTREE SPECIALTY LENDING CORPORATION,2020,Q4,Earnings Call,"Nov 19, 2020",11:00 AM,ET
775,"Wednesday, April 28, 2021  5:00pm - 6:00pm EDT  Listen to the Webcast Benchmark Electronics, Inc. First Quarter 2021 Earnings Call",https://bench.investorroom.com/Investor-Events,191,"BENCHMARK ELECTRONICS, INC.",2021,Q1,Earnings Call,"Apr 28, 2021",06:00 PM,ET
605,"Tuesday, Jun 22, 2021 at 2:40 PM EDT Nu Skin Enterprises at Jefferies Consumer Conference",http://ir.nuskin.com/events-and-presentations?c=103888&p=irol-calendar,152,NU SKIN ENTERPRISES,NONE,NONE,Conference,"Jun 22, 2021",02:40 PM,ET
645,"Oppenheimer Technology, Internet & Communications Conference August 10, 2021 09:55 AM EST",https://investor.blackknightinc.com/investors/investor-home/default.aspx,162,OPPENHEIMER,NONE,NONE,Conference,"Aug 10, 2021",09:55 AM,ET
44,"The 23rd Annual Needham Growth Conference January 12, 2021 10:00am ET  Audio/webcast replay",https://www.ceragon.com/investors/webcasts,10,NEEDHAM,NONE,Y,Conference,"Jan 12, 2021",10:00 AM,ET
483,"May 18, 2021 Creative Realities, Inc. Earnings Call For Quarter Ended March 31, 2021",https://investors.cri.com/webcasts-presentations,120,"CREATIVE REALITIES, INC.",2021,Q4,Earnings Call,"May 18, 2021",NONE,NONE
134,"November 18, 2020 10:00 AM EST BrightView Q4 2020 Earnings Call and Webcast WEBCAST(OPENS IN NEW WINDOW)",https://investor.brightview.com/events-and-presentations/events-calendar/default.aspx,31,BRIGHTVIEW,2020,Q4,Earnings Call,"Nov 18, 2020",10:00 AM,ET
718,"April 22, 2021 Conference Call for 1st Quarter 2021 Earnings 11:00 a.m. Eastern Time Zone",https://investors.globelifeinsurance.com/calendar,179,NONE,2021,Q1,Earnings Call,"Apr 22, 2021",11:00 AM,ET
862,"THURSDAY • FEB 18, 2021 9:00 AM EST Quotient Limited to Participate in the BTIG Conference",https://quotientbd.com/media/events-and-presentations,213,QUOTIENT LIMITED,NONE,NONE,Conference,"Feb 18, 2021",09:00 AM,ET
598,"2021 Annual Meeting of Shareholders MAY 6, 2021 10:30 AM CDT Webcast",https://qumu.com/en/investor-relations/,149,NONE,2021,Y,Shareholder Meeting,"May 6, 2021",10:30 AM,CDT
312,"Q1 2021 Earnings Conference Call May 5, 2021 • 8:00 am EDT",https://ir.id-systems.com/company-information/presentations,74,NONE,2021,Q1,Earnings Call,"May 5, 2021",08:00 AM,ET
409,"Aug 20, 2020 at 8:30 AM EDT Q2 2020 Navios Maritime Holdings Earnings Conference Call",https://navios.gcs-web.com/event-calendar,99,NAVIOS MARITIME HOLDINGS,2020,Q2,Earnings Call,"Aug 20, 2020",08:30 AM,ET
568,"March 2, 2021 07:00 AM ET BofA Securities Power, Gas and Solar Leaders Conference",https://www.onegas.com/investors/events-and-presentations/default.aspx,143,BOFA SECURITIES,NONE,NONE,Conference,"Mar 2, 2021",07:00 AM,ET
731,"2021 Integrated Resource Plan for SD and WY - June 30, 2021",https://ir.blackhillscorp.com/events-presentations/default.aspx,182,NONE,2021,NONE,None/Other,"Jun 30, 2021",NONE,NONE
878,"Jan 14, 2021 3:15 PM EST	 ICR Conference Listen to webcast",http://ir.transenterix.com/events-and-presentations,220,ICR,NONE,NONE,Conference,"Jan 14, 2021",03:15 PM,ET
937,"2021 Annual Meeting of Stockholders JUN 16, 2021 • 9:00AM EDT  Virtual Meeting   Webcast",https://ir.limbachinc.com/ir-calendar,234,NONE,2021,Y,Shareholder Meeting,"Jun 16, 2021",09:00 AM,ET
